#This file was generated on Thu 29 Mar 2018 16:48:11 BST
#Using the somd command, of the molecular library Sire version <2018.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 20000 moves, 100 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.80000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -7.20208920e+03           -6.01838782e+00            1.00603740e+00            9.94000541e-01     1.029065642073976e+01     6.981034311822286e+00     5.584798633551035e+00     4.684094545371504e+00     3.906213884701176e+00     3.161073199699942e+00     2.438703729900192e+00     1.751373373864563e+00     1.116368033929771e+00     5.511332030074588e-01     7.670387897909303e-02
     250           -6.99105396e+03           -1.49154208e+01            1.01500719e+00            9.85175826e-01     7.342721222322569e+01     4.109338448152436e+01     2.197324804935564e+01     1.008073941244766e+01     2.491000514687107e+00    -2.464380953531885e+00    -5.798527579070800e+00    -8.134679141251711e+00    -9.851357647491584e+00    -1.117136984784945e+01    -1.221276959358548e+01
     500           -6.90978997e+03           -2.10187687e+01            1.02123672e+00            9.79196272e-01     4.807876981637899e+01     1.713368335297190e+01     6.115987850568754e+00     4.875634597874658e-01    -3.302939149421561e+00    -6.312421597099420e+00    -8.918281347640022e+00    -1.127638501024669e+01    -1.345612074490596e+01    -1.548711200399925e+01    -1.737078650212275e+01
     750           -6.86553494e+03           -4.09067410e+01            1.04169590e+00            9.59864241e-01     2.347163691181147e+02     1.405727588482697e+02     8.390783466537719e+01     4.855563200802084e+01     2.616427078472122e+01     1.177834864057953e+01     2.310302757661119e+00    -4.177583906960909e+00    -8.886323537824227e+00    -1.254259434000245e+01    -1.556338725535954e+01
    1000           -6.85632425e+03           -1.56300273e+01            1.01573408e+00            9.84473327e-01     4.403737362816285e+01     2.160769841299454e+01     9.262254818783989e+00     1.600321134341569e+00    -3.515837780891960e+00    -7.131861986619630e+00    -9.825821967438161e+00    -1.193339459236972e+01    -1.364995418376882e+01    -1.508536673577331e+01    -1.629022106639798e+01
    1250           -6.80963971e+03           -4.00815521e+00            1.00400455e+00            9.95988310e-01     9.402624412072713e+01     3.363635865499855e+01     1.525164858591006e+01     7.609246712883809e+00     3.685463466382168e+00     1.415294760017565e+00     2.022471598162110e-02    -8.547691677790740e-01    -1.389436504172820e+00    -1.676683298837573e+00    -1.752552746569833e+00
    1500           -6.80706174e+03           -1.09818950e+01            1.01104301e+00            9.89078767e-01     3.868877803421576e+01     2.268527423801062e+01     1.437497623308322e+01     9.365403070980665e+00     6.048880161790019e+00     3.691151204771771e+00     1.906233447718952e+00     4.783181685737433e-01    -7.137006139551317e-01    -1.734759687466726e+00    -2.609700183181417e+00
    1750           -6.84794459e+03           -7.31187065e+00            1.00731990e+00            9.92696303e-01     4.647530671012600e+01     2.663995410571210e+01     1.483607158757987e+01     7.508399584361898e+00     2.860320227653796e+00    -1.376266478449165e-01    -2.106774100652251e+00    -3.425297200761207e+00    -4.319526555304383e+00    -4.919638511676560e+00    -5.289050947560526e+00
    2000           -6.83817164e+03           -1.42839932e+01            1.01436419e+00            9.85795856e-01     1.633995582950698e+02     8.966330749994475e+01     5.047132203863014e+01     2.741612669466160e+01     1.344899469558989e+01     4.948969496192848e+00    -2.091463325103381e-01    -3.325862335250246e+00    -5.197263402013514e+00    -6.300888097585920e+00    -6.907315255258347e+00
    2250           -6.81107336e+03            6.62531692e+00            9.93384999e-01            1.00663558e+00     1.604685824341615e+01     8.771435435462754e+00     5.574365490229939e+00     4.105026473278028e+00     3.505047643467362e+00     3.399326917049152e+00     3.603395625036027e+00     4.022419119539302e+00     4.609150594562776e+00     5.343530891080127e+00     6.227386850873003e+00
    2500           -6.84563483e+03            2.98785824e+00            9.97010260e-01            1.00298595e+00     5.641110821537077e+01     3.952923934268129e+01     2.938588517773291e+01     2.330630006443686e+01     1.975752684775309e+01     1.780114324991959e+01     1.685291106222142e+01     1.655245223428454e+01     1.668331088673062e+01     1.712121771448623e+01     1.780580174299983e+01
    2750           -6.85628098e+03           -9.97774665e+00            1.01001456e+00            9.90058994e-01     2.407880396914810e+01     1.349646799094294e+01     8.855180004356956e+00     6.151380306339886e+00     4.218995539160688e+00     2.659806896527074e+00     1.318843923528985e+00     1.315261735911103e-01    -9.276781937565464e-01    -1.865164241421112e+00    -2.670752537476862e+00
    3000           -6.88657002e+03           -1.29444764e+01            1.01304158e+00            9.87151576e-01     3.471248567103720e+01     1.400206430313855e+01     5.858329865888537e+00     1.575133664897227e+00    -1.248473777132701e+00    -3.401570476944229e+00    -5.187802191199167e+00    -6.738089280860110e+00    -8.111068403296159e+00    -9.330692750957851e+00    -1.039468982235701e+01
    3250           -6.84438073e+03           -2.65250498e+01            1.02685667e+00            9.73801550e-01     1.348033834707420e+02     7.616498028993058e+01     4.237285044748895e+01     2.157301139866032e+01     8.354780214821343e+00    -2.615745504492171e-01    -6.060908149875733e+00    -1.013932119099991e+01    -1.316647348721101e+01    -1.554221076066689e+01    -1.748851912343041e+01
    3500           -6.85352354e+03           -2.85781001e+00            1.00286380e+00            9.97148159e-01     2.446177287430209e+00    -3.319917306088888e-01    -1.490367166133892e+00    -2.214732816568751e+00    -2.818868383542278e+00    -3.371746328467797e+00    -3.872713460120758e+00    -4.303094343147234e+00    -4.641420841246040e+00    -4.867648193651937e+00    -4.957791767726539e+00
    3750           -6.81803198e+03           -3.42252689e+00            1.00343811e+00            9.96592978e-01     2.168591190789182e+01     9.522375749945718e+00     6.136615132303289e+00     4.916524897649383e+00     4.234588823254714e+00     3.685131099531252e+00     3.183702410565317e+00     2.730687456145537e+00     2.346258809782420e+00     2.052676577525261e+00     1.877711157290830e+00
    4000           -6.84935901e+03           -1.31421398e+01            1.01323072e+00            9.86945638e-01     7.708538657462162e+01     3.592157545003491e+01     1.900502680945340e+01     1.011036691279763e+01     4.721474111640800e+00     1.161776292696994e+00    -1.348556349374341e+00    -3.222860616627808e+00    -4.691325162921292e+00    -5.881027571287580e+00    -6.850209114444698e+00
    4250           -6.81885048e+03           -1.38233742e+01            1.01391415e+00            9.86266663e-01     3.395049204807545e+01     1.598089164913345e+01     9.657004091137422e+00     6.460226102163108e+00     4.248404312651791e+00     2.409168251524776e+00     7.509758357374907e-01    -7.873662578062397e-01    -2.221861928064623e+00    -3.550994222810991e+00    -4.758447746125965e+00
    4500           -6.81848174e+03           -4.31323956e+00            1.00430644e+00            9.95680077e-01     7.804891417982824e+00     2.734084719463005e+00     8.244811260005928e-01    -2.201927266795126e-01    -1.011383373831827e+00    -1.708704543105071e+00    -2.343051009306802e+00    -2.908183358248142e+00    -3.388218752364134e+00    -3.765656430736118e+00    -4.018163097090174e+00
    4750           -6.79870872e+03           -1.06194676e+01            1.01066729e+00            9.89428136e-01     1.052181460219172e+02     2.565101218163407e+01     8.576151194437974e+00     3.411518691608276e+00     9.836049612953341e-01    -6.956533332955213e-01    -2.104863210353379e+00    -3.361237159553654e+00    -4.487745841960826e+00    -5.481614775963726e+00    -6.326756870272733e+00
