#This file was generated on Thu Apr  5 16:31:51 2018
#Using the somd command, of the molecular library Sire version <2018.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 10000 moves, 100 cycles and 2000 ps of simulation time 
#Generating lambda is		 0.60000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -7.16298231e+03            5.46714088e-01            9.99438665e-01            1.00053208e+00     7.344046887116895e+00     5.997512126191285e+00     5.513985980650946e+00     5.279608621203184e+00     5.139885135695959e+00     5.069625605780240e+00     5.078853398748831e+00     5.184837643914917e+00     5.403768348475865e+00     5.749286530160743e+00     6.239326395670767e+00
     250           -6.93207134e+03            2.12230818e+00            9.97881822e-01            1.00212645e+00     9.743059444839812e+00     7.901729797634587e+00     7.333366992601596e+00     7.168344982578101e+00     7.161945979138598e+00     7.248023253049854e+00     7.416591529951174e+00     7.675484416297290e+00     8.037335740524265e+00     8.515095319047841e+00     9.129566007362280e+00
     500           -6.80988779e+03            3.34920407e+00            9.96658636e-01            1.00335707e+00     2.589264941696522e+00     1.508581426083502e+00     1.157566789040223e+00     1.095349595199199e+00     1.180807195720254e+00     1.370354291389224e+00     1.656097126524778e+00     2.043555029929660e+00     2.542699175771620e+00     3.164303182217679e+00     3.926306136677138e+00
     750           -6.77248522e+03           -6.88332431e+00            1.00690524e+00            9.93138506e-01     3.826392951703735e+01     2.083479231233181e+01     1.145586946518045e+01     6.332641101123590e+00     3.506533260496497e+00     1.920907729417800e+00     1.009115505189720e+00     4.782496551219511e-01     1.866845798635565e-01     7.371911928343063e-02     1.351975227702386e-01
    1000           -6.74802558e+03           -1.43853823e+01            1.01448222e+00            9.85710668e-01     2.042799656060850e+01     9.631282110394212e+00     3.730152651947150e+00     1.022416273632756e-01    -2.388866075307391e+00    -4.282390474894627e+00    -5.840167714281496e+00    -7.185047790616037e+00    -8.368869222274636e+00    -9.407825367663314e+00    -1.028680605456086e+01
    1250           -6.75380451e+03           -4.02875889e+00            1.00402516e+00            9.95967714e-01     6.909214537178694e+00     4.974603932519859e+00     3.783831994963334e+00     2.924987021629962e+00     2.244583650349160e+00     1.685583419412939e+00     1.231155533393134e+00     8.816796121082136e-01     6.442603158649233e-01     5.282062712140368e-01     5.505741192948183e-01
    1500           -6.73572987e+03           -3.16846426e+00            1.00316732e+00            9.96830424e-01     2.958538253648230e+01     1.085449741140141e+01     3.944750567766574e+00     8.902684273745797e-01    -6.276943991959384e-01    -1.439325100190303e+00    -1.882918079862877e+00    -2.102218228375980e+00    -2.155095104337587e+00    -2.059753836577046e+00    -1.803399369283997e+00
    1750           -6.75905301e+03           -1.81239626e+01            1.01827620e+00            9.82026753e-01     2.974249813925782e+01     1.475105296670397e+01     7.731039988236178e+00     3.621200335004852e+00     7.594074940404709e-01    -1.498888559080942e+00    -3.428414601876103e+00    -5.148185932157705e+00    -6.706265278957161e+00    -8.117443575879305e+00    -9.369592886108954e+00
    2000           -6.79373184e+03           -1.85369694e+01            1.01869545e+00            9.81619911e-01     3.296354007846281e+01     1.504157504822447e+01     6.315544984827612e+00     1.296777549822617e+00    -2.011963684639422e+00    -4.469684844349049e+00    -6.475809491439821e+00    -8.216997219100586e+00    -9.775177665590025e+00    -1.118031095163292e+01    -1.242275289276057e+01
    2250           -6.83962475e+03           -9.82827889e+00            1.00987465e+00            9.90217816e-01     1.466695306615869e+01     7.990322410191967e+00     5.095202829628221e+00     3.329300069645365e+00     1.968689381058880e+00     7.990244919639812e-01    -2.418218205161498e-01    -1.166535946130623e+00    -1.971450737122126e+00    -2.647902166728922e+00    -3.177608809240434e+00
    2500           -6.85172390e+03           -2.58833997e+00            1.00259598e+00            9.97419276e-01     1.598368315496489e+01     1.086132306138754e+00    -3.077742868954852e+00    -4.576417161246810e+00    -5.311877632808993e+00    -5.775806913669641e+00    -6.095156093272591e+00    -6.295187076847280e+00    -6.372599784246010e+00    -6.317013348983441e+00    -6.106710634095169e+00
    2750           -6.81553024e+03           -7.04670101e+00            1.00707157e+00            9.92978052e-01     2.057473795168945e+01     2.649443664486097e+00    -3.376924839747789e+00    -6.017049261193321e+00    -7.508189527313847e+00    -8.533850717187152e+00    -9.324220227801501e+00    -9.957443162608371e+00    -1.045545309127690e+01    -1.081839076960615e+01    -1.102543785165112e+01
    3000           -6.83482885e+03           -1.15079188e+01            1.01154923e+00            9.88533460e-01     7.703242693489912e+01     4.112850159747800e+01     2.186806103322824e+01     1.152995263570126e+01     6.020019343317347e+00     3.089461968080156e+00     1.511834224040254e+00     6.393066483231579e-01     1.476378302338149e-01    -1.118848339696943e-01    -1.780533119994434e-01
    3250           -6.85102230e+03           -9.15492087e+00            1.00919058e+00            9.90880595e-01     1.123615309070209e+01     7.122893874651111e+00     4.967833621728594e+00     3.500513741366650e+00     2.307795078910630e+00     1.251426225676232e+00     2.909067563974827e-01    -5.778174341210728e-01    -1.345591270067342e+00    -1.999340120849515e+00    -2.513729118638331e+00
    3500           -6.83112793e+03           -4.83567319e+00            1.00484281e+00            9.95171472e-01     2.569366816172007e+01     1.056709017389971e+01     5.305450650886674e+00     3.032968977565072e+00     1.814696444485790e+00     1.030930656025522e+00     4.672421179409218e-01     5.029221160552177e-02    -2.397892151917599e-01    -4.019284576870027e-01    -4.136169834645289e-01
    3750           -6.80939352e+03           -6.87374934e+00            1.00689792e+00            9.93150308e-01     8.722759603084928e+00     2.132258205993112e-01    -2.632935612906724e+00    -4.056541011037937e+00    -5.070729749296993e+00    -5.923455991463580e+00    -6.665101073342854e+00    -7.294327172660487e+00    -7.798289640859625e+00    -8.163275375921277e+00    -8.368324724999287e+00
    4000           -6.86165130e+03            9.63018774e+00            9.90407683e-01            1.00966819e+00     2.135444699978551e+00    -2.285132608445305e+00    -2.954225061312831e+00    -2.576132016986003e+00    -1.875414085097962e+00    -1.045317643044826e+00    -1.263453479133455e-01     8.852665401699044e-01     2.004463007981645e+00     3.247424329652889e+00     4.640003943396555e+00
    4250           -6.83782981e+03           -1.46475991e+01            1.01473997e+00            9.85444166e-01     4.415331673479775e+01     2.325929376484645e+01     1.578225025492615e+01     1.214489491402581e+01     9.811459208397974e+00     8.000320556006105e+00     6.445966155645205e+00     5.057359629971004e+00     3.808330790962775e+00     2.698130326408527e+00     1.750793957221801e+00
    4500           -6.86865420e+03           -1.65904858e+00            1.00166972e+00            9.98351586e-01     1.255894711225180e+01     3.007612328088684e+00     2.621950209924405e-01    -7.193823754832579e-01    -1.201856748544023e+00    -1.512144557150676e+00    -1.723817030263527e+00    -1.840454209605583e+00    -1.848072731715773e+00    -1.730277122581311e+00    -1.461144469370401e+00
    4750           -6.87860393e+03           -8.93171624e-01            1.00088589e+00            9.99099561e-01     7.838970834061760e-01    -9.109852063247804e-01    -1.594740316927665e+00    -1.978638083549298e+00    -2.252766442485643e+00    -2.457167432688280e+00    -2.588006372713655e+00    -2.630249092397841e+00    -2.567894627205793e+00    -2.386772534027940e+00    -2.066834092555527e+00
    5000           -6.81639802e+03           -1.54078535e+00            1.00153880e+00            9.98457240e-01     8.168362535012959e+00     2.951697858943035e+00     8.044372391292315e-01    -2.279240044227388e-01    -8.009924348946074e-01    -1.151635496341813e+00    -1.363987056571235e+00    -1.461809435111885e+00    -1.444520190703674e+00    -1.302261637909794e+00    -1.008733729434407e+00
    5250           -6.85837859e+03           -9.82687095e+00            1.00986778e+00            9.90213868e-01     1.954775736300684e+01     4.557869362454953e+00    -5.930186313333835e-01    -3.063716661166130e+00    -4.656570493469705e+00    -5.896967869571877e+00    -6.951210701899792e+00    -7.870071338218168e+00    -8.663671971550038e+00    -9.327387512999206e+00    -9.839859321958007e+00
    5500           -6.92718452e+03           -1.10166026e+01            1.01108366e+00            9.89049876e-01     1.480905023803609e+01     8.197118297019168e+00     5.258397144691622e+00     3.445964285404883e+00     2.019341773230043e+00     7.584150606504231e-01    -3.940052903524994e-01    -1.442293976842422e+00    -2.374520407924622e+00    -3.175101859578818e+00    -3.816107061178498e+00
    5750           -6.85718348e+03           -9.75769965e+00            1.00979639e+00            9.90280854e-01     1.953430232433773e+01     5.168806306173663e+00    -4.145121361033416e-01    -3.230895198108922e+00    -5.002270663509280e+00    -6.311209366922718e+00    -7.375580167676682e+00    -8.277259671680563e+00    -9.042327001387360e+00    -9.673051479757444e+00    -1.014775636072825e+01
    6000           -6.92512367e+03           -8.69434752e+00            1.00873309e+00            9.91344163e-01     9.872649125533670e+00     3.404965523359400e+00     9.213632187862860e-01    -5.009685057728925e-01    -1.617695898307663e+00    -2.616609325013710e+00    -3.530291129348878e+00    -4.350716052312926e+00    -5.061974219790141e+00    -5.648953223352914e+00    -6.090868654713613e+00
    6250           -6.90841427e+03           -5.59040392e+00            1.00560398e+00            9.94423135e-01     2.762215099570362e+01     4.281894727810090e+00    -2.303810210065090e+00    -4.708100243728555e+00    -5.920546019518595e+00    -6.732224627148230e+00    -7.359894403843215e+00    -7.856380926496953e+00    -8.225908496400715e+00    -8.458737695272006e+00    -8.528606925027786e+00
    6500           -6.90771606e+03           -6.74514419e-01            1.00066052e+00            9.99311508e-01     2.944069423921042e+01     9.556837773598849e+00     4.524728115024915e+00     3.048682784981759e+00     2.509924665960606e+00     2.257238791494696e+00     2.136099167450721e+00     2.123295958006559e+00     2.228580951272479e+00     2.467785559563834e+00     2.866810283395923e+00
    6750           -6.84314880e+03           -2.01993144e+00            1.00201310e+00            9.97973266e-01     2.731880806361068e+01     9.321681287660358e+00     4.413119566877504e+00     2.742444812756593e+00     2.003097042768861e+00     1.586285110278408e+00     1.325075556918266e+00     1.179895719250125e+00     1.149657590127387e+00     1.244490539488341e+00     1.488639266036860e+00
    7000           -6.88940333e+03           -1.37883525e+00            1.00137478e+00            9.98617120e-01     2.333020983915383e+00    -2.183934628942802e+00    -3.613107160857833e+00    -4.222678190630627e+00    -4.589326918169356e+00    -4.852746078522529e+00    -5.033850830331466e+00    -5.122585938255157e+00    -5.103131608331811e+00    -4.960638820198851e+00    -4.674148730828317e+00
    7250           -6.87237295e+03           -1.53230687e+00            1.00154031e+00            9.98475670e-01     7.656561482722542e+00     3.791121150345889e+00     2.443089500154998e+00     1.812934606041608e+00     1.414942525200154e+00     1.125442357062916e+00     9.249224365912426e-01     8.226712366826973e-01     8.339773142185527e-01     9.736458452720411e-01     1.263822854437377e+00
    7500           -6.82867949e+03           -2.67330793e+00            1.00267769e+00            9.97331063e-01     5.886626119840648e+00     3.551530855417269e+00     2.313822591879534e+00     1.524856272665397e+00     9.558915985517952e-01     5.242344029058184e-01     2.039243574468861e-01    -7.743913110609612e-03    -1.043533642569270e-01    -7.638149078124631e-02     9.478289053167363e-02
    7750           -6.80889404e+03           -4.12140351e-01            1.00040777e+00            9.99583495e-01     1.364998396477819e+01     4.929300216753797e+00     9.952700861629075e-01    -9.127441844403639e-01    -1.852596520659961e+00    -2.288759012600003e+00    -2.436092805426691e+00    -2.391705620618835e+00    -2.194706175380542e+00    -1.855799366644056e+00    -1.359494386478433e+00
    8000           -6.87070958e+03           -8.65130331e+00            1.00869429e+00            9.91391374e-01     1.849522662249414e+01     1.000661305759988e+01     6.924024509207590e+00     5.283087732648411e+00     4.076506053846955e+00     3.042586494271496e+00     2.122951997895209e+00     1.315503957762892e+00     6.319952120730932e-01     8.579150577838697e-02    -3.027444173000839e-01
    8250           -6.89449615e+03            7.73797112e+00            9.92286337e-01            1.00776235e+00     8.506282135371897e+00     6.956499229707755e+00     6.909684108533446e+00     7.298624226164541e+00     7.845086703937512e+00     8.484117676429122e+00     9.210859807023525e+00     1.003637530831404e+01     1.097428812816296e+01     1.203720413054140e+01     1.324314562056250e+01
    8500           -6.83008117e+03            3.58902894e+00            9.96412086e-01            1.00359012e+00     1.147018925134418e+01     5.515253438091215e+00     3.513721737539172e+00     2.836099470305090e+00     2.691568122658034e+00     2.811083630288376e+00     3.098908565036641e+00     3.524309905480199e+00     4.082399921266877e+00     4.778637557445610e+00     5.633045650184243e+00
    8750           -6.84893884e+03           -1.11975266e+01            1.01125523e+00            9.88859826e-01     2.099220549440969e+01     1.032536431093823e+01     6.586634770592553e+00     4.657415316402174e+00     3.235982212111064e+00     1.983022293216628e+00     8.216335827011135e-01    -2.523197185016590e-01    -1.224720284532740e+00    -2.079040241014795e+00    -2.789391610808127e+00
    9000           -6.81387680e+03           -1.67962267e+01            1.01692510e+00            9.83331498e-01     3.135774885782585e+01     1.652528889451977e+01     8.368196800306444e+00     3.487400716796653e+00     2.895629099696998e-01    -2.025827602252462e+00    -3.865374609023591e+00    -5.428970518000990e+00    -6.807245323651610e+00    -8.034369231049160e+00    -9.100415335434221e+00
    9250           -6.82632754e+03            4.73625117e+00            9.95277838e-01            1.00475040e+00     4.286403707857605e+00    -7.045779880165527e-02    -1.940326107265535e+00    -2.647410595803059e+00    -2.768562345130582e+00    -2.570400022952237e+00    -2.174726779791325e+00    -1.631868392285866e+00    -9.569671813071609e-01    -1.483985149830006e-01     8.165217696882214e-01
    9500           -6.88535689e+03            9.24808918e+00            9.90789696e-01            1.00928605e+00     2.979477834237306e-01    -1.270568300712360e+00    -1.276614726636876e+00    -7.791222156482205e-01    -8.885287225652044e-02     7.053688885569633e-01     1.585994344280947e+00     2.558874843575680e+00     3.636507135804326e+00     4.832355837836882e+00     6.168688529657553e+00
