#This file was generated on Thu Mar 29 17:05:42 2018
#Using the somd command, of the molecular library Sire version <2017.2.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 20000 moves, 100 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.20000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0            4.91299512e+00            1.47648796e+00            9.98520177e-01            1.00147314e+00     8.424955156202111e+00     8.227758773239170e+00     8.292186030703826e+00     8.505390417342092e+00     8.836903246713728e+00     9.281334261775875e+00     9.841948821595253e+00     1.052537486956703e+01     1.133962207789664e+01     1.229324270646661e+01     1.339513851980600e+01
     250            3.38823297e+00            3.74321697e+00            9.96256366e-01            1.00374276e+00     5.463890352795748e+00     5.433757073314507e+00     5.718682268435543e+00     6.160446886703545e+00     6.723748334660343e+00     7.405522604096865e+00     8.211631790729928e+00     9.150452245435664e+00     1.023098818005549e+01     1.146227100798500e+01     1.285343558020748e+01
     500            8.97404581e+00            2.52302271e+00            9.97471547e-01            1.00251755e+00     1.522979000482408e+01     1.499940288023982e+01     1.514645456551247e+01     1.547477551486368e+01     1.593363287178055e+01     1.651239322023845e+01     1.721290959529654e+01     1.804138988346863e+01     1.900569879176910e+01     2.011431037448521e+01     2.137611249937117e+01
     750            5.83541233e+00            1.92794002e+00            9.98068365e-01            1.00192423e+00     9.928447947912005e+00     9.743645666058660e+00     9.849047973583085e+00     1.010843448921890e+01     1.048687311172730e+01     1.097864406298304e+01     1.158740365892084e+01     1.232014836764512e+01     1.318512425403998e+01     1.419099898544738e+01     1.534675185717962e+01
    1000            5.78335889e+00            1.36644549e+00            9.98631259e-01            1.00136414e+00     9.875227487875790e+00     9.693901028644964e+00     9.761191834448228e+00     9.950000382097594e+00     1.023441153644629e+01     1.061493554331473e+01     1.109905658982709e+01     1.169592792682461e+01     1.241491599151543e+01     1.326522538420662e+01     1.425602965347254e+01
    1250            4.86803339e+00            2.91431081e+00            9.97081387e-01            1.00290997e+00     8.241094873248757e+00     8.029387845588795e+00     8.216299323493589e+00     8.581031760271054e+00     9.071567954589371e+00     9.679686752904315e+00     1.040942314909381e+01     1.126842316401321e+01     1.226538082522726e+01     1.340919610601579e+01     1.470897533337449e+01
    1500            9.18970034e+00            3.58798292e+00            9.96412112e-01            1.00358805e+00     1.516623847968808e+01     1.522327212056434e+01     1.551043772390186e+01     1.592655234182515e+01     1.644962649693610e+01     1.707972086554274e+01     1.782335398800274e+01     1.868895774948361e+01     1.968547554876713e+01     2.082186795032358e+01     2.210721306022654e+01
    1750            4.47224613e+00            2.96293466e+00            9.97033993e-01            1.00295983e+00     7.570673785605652e+00     7.359317562531158e+00     7.548286936589364e+00     7.920225912021649e+00     8.422115246619493e+00     9.044655963763542e+00     9.791210525166001e+00     1.066909015098334e+01     1.168685634648573e+01     1.285338583712730e+01     1.417781292060370e+01
    2000            5.24522281e+00            4.09019167e+00            9.95910393e-01            1.00409074e+00     8.626881434855934e+00     8.544990800754823e+00     8.852922161134115e+00     9.332394636868916e+00     9.933131860253575e+00     1.064816890065883e+01     1.148237630213248e+01     1.244392322667298e+01     1.354181704131834e+01     1.478513905152939e+01     1.618310390256588e+01
    2250            8.31606844e+00            6.95133380e+00            9.93063919e-01            1.00696657e+00     1.297938788853729e+01     1.340949921452219e+01     1.403591595251451e+01     1.479212736769869e+01     1.566797513502508e+01     1.666824555211155e+01     1.780154510819174e+01     1.907724680009112e+01     2.050469316546166e+01     2.209297850579564e+01     2.385116174298262e+01
    2500            9.21849865e+00            7.77454152e+00            9.92247168e-01            1.00779628e+00     1.437120988792733e+01     1.485711778259755e+01     1.555904370649013e+01     1.640221828875733e+01     1.737218867865939e+01     1.847141699234957e+01     1.970725251254407e+01     2.108844321747356e+01     2.262405532322861e+01     2.432308517463922e+01     2.619459741097108e+01
    2750            8.60635366e+00            5.27546431e+00            9.94731133e-01            1.00528203e+00     1.385942633268975e+01     1.407345870831094e+01     1.452586128376064e+01     1.511528301129429e+01     1.582200360497424e+01     1.664787674306667e+01     1.760052887050839e+01     1.868901530645010e+01     1.992259737274229e+01     2.131038375809224e+01     2.286148854331095e+01
    3000            4.35742573e+00            2.74192661e+00            9.97255001e-01            1.00273882e+00     7.405758589226786e+00     7.184996185572272e+00     7.354492295280592e+00     7.702123846085088e+00     8.175250166099564e+00     8.764176873152506e+00     9.471896470867089e+00     1.030547896730298e+01     1.127335176690999e+01     1.238432896729687e+01     1.364751653845573e+01
    3250            4.20170792e+00            4.73591913e+00            9.95267627e-01            1.00473943e+00     6.616501444660821e+00     6.709055799284653e+00     7.091670743935972e+00     7.636830915669456e+00     8.312049704155122e+00     9.112414021527233e+00     1.004189035072755e+01     1.110761937272560e+01     1.231792714757994e+01     1.368151792872980e+01     1.520740077291127e+01
    3500            4.42686467e+00            3.56969533e+00            9.96430635e-01            1.00357000e+00     7.173950787089732e+00     7.192797608549428e+00     7.471691805905866e+00     7.889623900430071e+00     8.419263037846767e+00     9.059147934331788e+00     9.815361082483157e+00     1.069623358307772e+01     1.171070923347270e+01     1.286779079490850e+01     1.417659800437272e+01
    3750            3.90555599e+00            5.90933911e+00            9.94099998e-01            1.00591865e+00     5.920453241511398e+00     6.092651333838869e+00     6.591823529323282e+00     7.251838645357671e+00     8.036290705464211e+00     8.942430527614473e+00     9.976563328077553e+00     1.114737658938822e+01     1.246405607459769e+01     1.393572006156133e+01     1.557154648986170e+01
    4000            3.38236410e+00            5.60064943e-01            9.99434869e-01            1.00055499e+00     6.119447418023050e+00     5.742010660849582e+00     5.708776752131511e+00     5.827020136540302e+00     6.053085204935945e+00     6.381784314240270e+00     6.818455206670537e+00     7.371364853323191e+00     8.049509416092988e+00     8.861947708203697e+00     9.817841603704164e+00
    4250            4.78602606e+00            5.88020216e+00            9.94129382e-01            1.00588976e+00     7.386126731903046e+00     7.580779275682546e+00     8.077886809311879e+00     8.737093710429711e+00     9.526236064033005e+00     1.044251450244585e+01     1.149159073890701e+01     1.268166016317723e+01     1.402162655954906e+01     1.552047914884114e+01     1.718733608236982e+01
    4500            1.10541058e+01            2.39098603e+00            9.97607922e-01            1.00238988e+00     1.862676682866611e+01     1.849539306797163e+01     1.865719366138233e+01     1.895207637753912e+01     1.934593754741959e+01     1.983709084260596e+01     2.043240626009757e+01     2.114085773046413e+01     2.197176496940850e+01     2.293433454543490e+01     2.403774764153192e+01
    4750            6.81289701e+00            8.81196184e-01            9.99111461e-01            1.00087384e+00     1.194360217997751e+01     1.152616504803059e+01     1.149885316190361e+01     1.167186327270524e+01     1.198869726878601e+01     1.243296113994986e+01     1.300256236462115e+01     1.370135176902746e+01     1.453589988589624e+01     1.551403714053829e+01     1.664433931067823e+01
    5000            8.29913012e+00            1.89979585e-02            9.99974041e-01            1.00001204e+00     1.488972697765738e+01     1.414913233297424e+01     1.400732735061479e+01     1.409847029793770e+01     1.432901341228077e+01     1.467630483779553e+01     1.513852684557791e+01     1.572076438511396e+01     1.643059687658069e+01     1.727650432174069e+01     1.826752668988967e+01
    5250            4.33847215e+00            4.27007728e+00            9.95731245e-01            1.00427136e+00     6.983386050495922e+00     6.990837314733295e+00     7.322502324365529e+00     7.821501905861854e+00     8.449228811757116e+00     9.199944622401739e+00     1.007785623031611e+01     1.109043430091860e+01     1.224623921809361e+01     1.355411279513178e+01     1.502314967969855e+01
    5500            3.65596280e+00            3.89980772e+00            9.96101602e-01            1.00390119e+00     5.814187204995913e+00     5.859316350172451e+00     6.170558470446648e+00     6.622081958327239e+00     7.186666494673794e+00     7.863569419405633e+00     8.659431165928407e+00     9.582916679506754e+00     1.064314184870933e+01     1.184918730228887e+01     1.321019077257560e+01
    5750            6.32741597e+00            8.36757736e-01            9.99155448e-01            1.00082895e+00     1.134572635099921e+01     1.072666398619517e+01     1.067945501195914e+01     1.084514115855604e+01     1.114189171756154e+01     1.155362799623166e+01     1.208183638570630e+01     1.273318244943031e+01     1.351594869922959e+01     1.443887405177027e+01     1.551100158340922e+01
    6000            4.50214095e+00            4.25550227e+00            9.95746489e-01            1.00425746e+00     7.233237497926812e+00     7.262136177500795e+00     7.598743620630179e+00     8.092268475070455e+00     8.708974350648630e+00     9.446018916005409e+00     1.030920930396923e+01     1.130683977949318e+01     1.244785335280028e+01     1.374124490731653e+01     1.519611904336035e+01
