#This file was generated on Thu Apr  5 17:28:31 2018
#Using the somd command, of the molecular library Sire version <2018.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 20000 moves, 100 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.30000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0            6.31058648e+00            5.02037566e+00            9.94987689e-01            1.00502844e+00     1.015502075659883e+01     9.990263394077223e+00     1.022379640663299e+01     1.065105008169374e+01     1.122109303458694e+01     1.192288439439654e+01     1.275629528247021e+01     1.372411995905432e+01     1.482969712352611e+01     1.607624935114287e+01     1.746705756500557e+01
     250            4.75688961e+00            4.76119754e+00            9.95247046e-01            1.00476945e+00     7.724086662460769e+00     7.443849596951354e+00     7.630619405901493e+00     8.028710115023406e+00     8.573567518675253e+00     9.250214747573493e+00     1.005737989495861e+01     1.099757485254519e+01     1.207412832136701e+01     1.329032399253354e+01     1.464954688074451e+01
     500            4.75564318e+00            2.90972618e+00            9.97090411e-01            1.00290985e+00     8.282981226325939e+00     7.810001121747428e+00     7.812792634904579e+00     8.026606381623511e+00     8.385102805099219e+00     8.873110752950021e+00     9.489454998679181e+00     1.023673890161160e+01     1.111834323031038e+01     1.213757829750382e+01     1.329784017821764e+01
     750            5.16256310e+00            4.20079096e+00            9.95798743e-01            1.00420027e+00     8.509949605989441e+00     8.249176347578793e+00     8.375804070941651e+00     8.713408542098481e+00     9.206089829397946e+00     9.835953692267964e+00     1.059858251776514e+01     1.149463442390642e+01     1.252656879125019e+01     1.369736470918210e+01     1.501036538410724e+01
    1000            4.52875864e+00            1.19294688e+00            9.98800818e-01            1.00118670e+00     8.247388141590323e+00     7.737012064059706e+00     7.597103756687182e+00     7.643669141640910e+00     7.828454180871208e+00     8.140232942349702e+00     8.578523246097728e+00     9.145916008627950e+00     9.845685358506643e+00     1.068105838286771e+01     1.165536981970524e+01
    1250            4.04611961e+00            3.15283159e-01            9.99675297e-01            1.00030586e+00     7.617336867583750e+00     7.084936004950217e+00     6.868961114718203e+00     6.829067756602750e+00     6.925613894952204e+00     7.148529554916999e+00     7.497131969936387e+00     7.973727027666178e+00     8.581422600871392e+00     9.323378520684555e+00     1.020291545915811e+01
    1500            3.41997730e+00            5.38084669e+00            9.94622614e-01            1.00538424e+00     4.998580902682665e+00     5.007020112351594e+00     5.305022187986919e+00     5.772260565059463e+00     6.376592149754701e+00     7.111057613940145e+00     7.976246665812870e+00     8.974951326713258e+00     1.011041023746020e+01     1.138578463760308e+01     1.280428942131682e+01
    1750            6.08450198e+00            7.47627821e+00            9.92544025e-01            1.00749661e+00     9.108768144706890e+00     9.132089177450556e+00     9.598738629377163e+00     1.026946315966814e+01     1.108588317988275e+01     1.203547569102852e+01     1.311792829719786e+01     1.433608474716990e+01     1.569333910051478e+01     1.719295770873542e+01     1.883822639686422e+01
    2000            7.75795779e+00            9.07914230e+00            9.90950212e-01            1.00910853e+00     1.122313821173428e+01     1.159996905627535e+01     1.225975205908389e+01     1.309393306452665e+01     1.407127302074411e+01     1.518384770598685e+01     1.643136914586856e+01     1.781611840939526e+01     1.934108302228898e+01     2.100933054229037e+01     2.282404555075895e+01
    2250            7.61767796e+00            8.04710665e+00            9.91981348e-01            1.00807567e+00     1.182863892381251e+01     1.168156206142185e+01     1.214176808742836e+01     1.285716783582279e+01     1.373746183475437e+01     1.475866924419511e+01     1.591587213781431e+01     1.721009096836877e+01     1.864409351240290e+01     2.022101459349712e+01     2.194427029353125e+01
    2500            4.60767042e+00            5.56840955e+00            9.94440846e-01            1.00557765e+00     7.064534976835141e+00     7.003567801841720e+00     7.295571529508316e+00     7.776856955635382e+00     8.402837519764921e+00     9.162481991689713e+00     1.005493030277921e+01     1.108247283260950e+01     1.224820071824756e+01     1.355524818554894e+01     1.500688306221277e+01
    2750            4.30878309e+00            7.82202923e+00            9.92200381e-01            1.00784447e+00     5.890542493835970e+00     6.042000756166516e+00     6.563940715203565e+00     7.272392928415969e+00     8.122766998175495e+00     9.106124887285084e+00     1.022303202094566e+01     1.147647910923885e+01     1.286982058835893e+01     1.440624717479859e+01     1.608895633077594e+01
    3000            7.51407428e+00            9.35255208e+00            9.90684220e-01            1.00938947e+00     1.087304942114270e+01     1.115954028606724e+01     1.182380845027276e+01     1.268230484196436e+01     1.368786983997163e+01     1.482980480525166e+01     1.610775485678035e+01     1.752431521006887e+01     1.908270391146265e+01     2.078609870051271e+01     2.263773718393292e+01
    3250            5.78711563e+00            1.01094748e+00            9.98979519e-01            1.00100139e+00     1.032283677579453e+01     9.883067035781874e+00     9.738307305922556e+00     9.767532486234982e+00     9.934680993862852e+00     1.022993703462483e+01     1.065232606220335e+01     1.120388390463114e+01     1.188755057992592e+01     1.270638872296156e+01     1.366366287310126e+01
    3500            4.55864290e+00            4.92942945e+00            9.95077020e-01            1.00493586e+00     7.209800412144422e+00     7.060719126661327e+00     7.278894165417738e+00     7.694107990851756e+00     8.256801987655647e+00     8.953242311169495e+00     9.781306103620599e+00     1.074279262329887e+01     1.184066556389477e+01     1.307808618410180e+01     1.445843598290768e+01
    3750            4.92954126e+00            9.84587493e+00            9.90193477e-01            1.00988537e+00     6.256453198613154e+00     6.686624699264233e+00     7.412065702409771e+00     8.320112715689927e+00     9.375845804300472e+00     1.056933863398920e+01     1.189935608833199e+01     1.336781801804983e+01     1.497761590908814e+01     1.673182745895827e+01     1.863370613401577e+01
    4000            8.19049468e+00            5.03180851e+00            9.94975758e-01            1.00503937e+00     1.376747575381672e+01     1.332197814771103e+01     1.342735273766927e+01     1.382397172725721e+01     1.441493245007056e+01     1.516173788216801e+01     1.604990031722600e+01     1.707546538228137e+01     1.823897883969678e+01     1.954274203228414e+01     2.099005444105213e+01
